dim,cloud_size,max_iter,d_fact,c1_c2,profit
10,25,25,0.5,1.5,7.054719841224606
10,25,25,0.5,1.5,8.695006931183137
10,25,25,0.5,1.5,7.142616130451768
10,25,25,0.5,1.5,10.922244061521356
10,25,50,0.5,1.5,6.55162346145024
10,25,50,0.5,1.5,11.667204775934612
10,25,50,0.5,1.5,10.452037979046198
10,25,50,0.5,1.5,9.12766906098003
10,25,50,0.5,1.5,9.078662258656536
10,25,100,0.5,1.5,8.176954751555717
10,25,100,0.5,1.5,6.596875667230423
10,25,100,0.5,1.5,4.092395643502514
10,25,100,0.5,1.5,6.983942098278842
10,25,100,0.5,1.5,5.640740887037751
10,50,25,0.5,1.5,9.178205974951908
10,50,25,0.5,1.5,5.074040454320608
10,50,25,0.5,1.5,10.131639213508244
10,50,25,0.5,1.5,7.162517551498034
10,50,25,0.5,1.5,7.573681401457559
10,50,50,0.5,1.5,6.6150711647196045
10,50,50,0.5,1.5,7.320699523024539
10,50,50,0.5,1.5,8.058381179606382
10,50,50,0.5,1.5,6.283490714843109
10,50,50,0.5,1.5,7.930435719086386
10,50,100,0.5,1.5,8.60250622717626
10,50,100,0.5,1.5,4.456950913214007
10,50,100,0.5,1.5,6.744031128588325
10,50,100,0.5,1.5,7.804777898435932
10,50,100,0.5,1.5,7.270551963740425
10,100,25,0.5,1.5,7.307639701189378
10,100,25,0.5,1.5,5.617003333849076
10,100,25,0.5,1.5,8.998013957505073
10,100,25,0.5,1.5,7.595148198996628
10,100,25,0.5,1.5,7.8035716861816296
10,100,50,0.5,1.5,6.809681893649125
10,100,50,0.5,1.5,7.878267935057712
10,100,50,0.5,1.5,9.440595828681953
10,100,50,0.5,1.5,4.664853212871185
10,100,50,0.5,1.5,7.400330766127832
10,100,100,0.5,1.5,8.523357391447213
10,100,100,0.5,1.5,9.48327171720112
10,100,100,0.5,1.5,7.00678530776551
10,100,100,0.5,1.5,5.917694305138705
10,100,100,0.5,1.5,6.174075454751279
50,25,25,0.5,1.5,75.94146645056561
50,25,25,0.5,1.5,79.7310706926499
50,25,25,0.5,1.5,86.743305625615
50,25,25,0.5,1.5,79.85150573332103
50,25,25,0.5,1.5,96.7556349982675
50,25,50,0.5,1.5,80.16110202751648
50,25,50,0.5,1.5,83.13108020367167
50,25,50,0.5,1.5,81.51485876173753
50,25,50,0.5,1.5,91.57267112399339
50,25,50,0.5,1.5,80.5403922631315
50,25,100,0.5,1.5,88.50159066304265
50,25,100,0.5,1.5,79.9904744843207
50,25,100,0.5,1.5,80.9598055876973
50,25,100,0.5,1.5,75.02047280295797
50,25,100,0.5,1.5,92.04354332064965
50,50,25,0.5,1.5,81.99744555262423
50,50,25,0.5,1.5,88.49056231947343
50,50,25,0.5,1.5,89.83083256383308
50,50,25,0.5,1.5,65.7909407457523
50,50,25,0.5,1.5,75.739019610213
50,50,50,0.5,1.5,80.83908958939938
50,50,50,0.5,1.5,74.32875547022807
50,50,50,0.5,1.5,74.44580496741222
50,50,50,0.5,1.5,83.92848189597713
50,50,50,0.5,1.5,79.64308300043852
50,50,100,0.5,1.5,80.4766400617589
50,50,100,0.5,1.5,71.68541577362582
50,50,100,0.5,1.5,84.0850007514178
50,50,100,0.5,1.5,87.53576234863067
50,50,100,0.5,1.5,79.3662323611755
50,100,25,0.5,1.5,83.94570474877362
50,100,25,0.5,1.5,75.93602708388082
50,100,25,0.5,1.5,77.16390903476771
50,100,25,0.5,1.5,77.18460508831996
50,100,25,0.5,1.5,76.25842257554886
50,100,50,0.5,1.5,79.93344154059449
50,100,50,0.5,1.5,78.31262035747861
50,100,50,0.5,1.5,72.44530012458485
50,100,50,0.5,1.5,68.11855762622243
50,100,50,0.5,1.5,82.45499503814573
50,100,100,0.5,1.5,81.31342607183585
50,100,100,0.5,1.5,78.99153248263386
50,100,100,0.5,1.5,81.05938228191698
50,100,100,0.5,1.5,79.5745502572505
50,100,100,0.5,1.5,72.00113452592744
10,25,25,0.9,1.5,7.14310942467665
10,25,25,0.9,1.5,8.535577311599722
10,25,25,0.9,1.5,12.11420285359114
10,25,25,0.9,1.5,9.205738485710336
10,25,25,0.9,1.5,12.457223170595656
10,25,50,0.9,1.5,9.00546903779525
10,25,50,0.9,1.5,6.047037019046208
10,25,50,0.9,1.5,6.854944979274879
10,25,50,0.9,1.5,12.768357571553315
10,25,50,0.9,1.5,4.8621370029678115
10,25,100,0.9,1.5,9.25099260155796
10,25,100,0.9,1.5,9.538676146991389
10,25,100,0.9,1.5,5.999873939000398
10,25,100,0.9,1.5,11.438849900328538
10,25,100,0.9,1.5,10.579406167228964
10,50,25,0.9,1.5,9.308568085551038
10,50,25,0.9,1.5,8.360843540911118
10,50,25,0.9,1.5,8.47576416869251
10,50,25,0.9,1.5,6.925475839937728
10,50,25,0.9,1.5,8.064152434490705
10,50,50,0.9,1.5,8.073936449374346
10,50,50,0.9,1.5,9.036929255663228
10,50,50,0.9,1.5,8.42122119936815
10,50,50,0.9,1.5,9.054541211243905
10,50,50,0.9,1.5,7.837465419838491
10,50,100,0.9,1.5,8.408656161167007
10,50,100,0.9,1.5,8.201607469255226
10,50,100,0.9,1.5,6.944185324768549
10,50,100,0.9,1.5,8.671704078618092
10,50,100,0.9,1.5,6.5303123441159014
10,100,25,0.9,1.5,8.101338623967349
10,100,25,0.9,1.5,8.174968643451473
10,100,25,0.9,1.5,7.101305903488429
10,100,25,0.9,1.5,8.379846796653702
10,100,25,0.9,1.5,3.9703621950089745
10,100,50,0.9,1.5,5.681542860723157
10,100,50,0.9,1.5,4.006895328943895
10,100,50,0.9,1.5,6.91524533322047
10,100,50,0.9,1.5,6.556306163581279
10,100,50,0.9,1.5,6.062157463718443
10,100,100,0.9,1.5,7.796830166668763
10,100,100,0.9,1.5,6.638777709133068
10,100,100,0.9,1.5,7.622961866060858
10,100,100,0.9,1.5,6.3617131384330285
10,100,100,0.9,1.5,6.830591222651965
50,25,25,0.9,1.5,81.22204819071779
50,25,25,0.9,1.5,92.76579777527138
50,25,25,0.9,1.5,79.01603677471373
50,25,25,0.9,1.5,85.0278934051426
50,25,25,0.9,1.5,106.00776605472
50,25,50,0.9,1.5,86.01015755577077
50,25,50,0.9,1.5,85.9057074072047
50,25,50,0.9,1.5,83.00910604632308
50,25,50,0.9,1.5,88.68354844443598
50,25,50,0.9,1.5,93.7957078220631
50,25,100,0.9,1.5,93.28350268374115
50,25,100,0.9,1.5,94.1401115532501
50,25,100,0.9,1.5,101.26907858921955
50,25,100,0.9,1.5,75.72130002187357
50,25,100,0.9,1.5,91.5917181266173
50,50,25,0.9,1.5,87.48651640017407
50,50,25,0.9,1.5,94.7966580704964
50,50,25,0.9,1.5,79.29996650859735
50,50,25,0.9,1.5,80.64883954141774
50,50,25,0.9,1.5,90.63470463734956
50,50,50,0.9,1.5,80.45827573586031
50,50,50,0.9,1.5,94.0141234326777
50,50,50,0.9,1.5,86.49470604914237
50,50,50,0.9,1.5,86.02725078067232
50,50,50,0.9,1.5,91.42115628362907
50,50,100,0.9,1.5,83.16134535173587
50,50,100,0.9,1.5,82.36193571631108
50,50,100,0.9,1.5,91.00778045512503
50,50,100,0.9,1.5,82.3402975881219
50,50,100,0.9,1.5,93.4710107759233
50,100,25,0.9,1.5,88.00600540580987
50,100,25,0.9,1.5,86.42916926620508
50,100,25,0.9,1.5,89.34119810180543
50,100,25,0.9,1.5,91.66665953128127
50,100,25,0.9,1.5,85.70690137237187
50,100,50,0.9,1.5,85.404060372685
50,100,50,0.9,1.5,84.02026487537623
50,100,50,0.9,1.5,78.27511201827714
50,100,50,0.9,1.5,87.05502962725727
50,100,50,0.9,1.5,78.38565853518949
50,100,100,0.9,1.5,77.11079276685716
50,100,100,0.9,1.5,80.20186239624284
50,100,100,0.9,1.5,83.94346226430176
50,100,100,0.9,1.5,80.73798352975808
50,100,100,0.9,1.5,82.63275089975137
